,MXN,CLP,BRL,COP,PEN,KRW,IDR,INR,THB,PHP,SGD,PLN,HUF,CZK,ZAR,TRY
2014-11-03,0.07380455078860162,0.0017057569296375266,0.3907776475185619,0.0004764173415912339,0.341646737273659,0.0009208103130755065,8.240626287597858e-05,0.016286644951140065,0.03050640634533252,0.02223210315695865,0.7747133560582585,0.29418686749823486,0.0040228497867889615,0.04498830304120928,0.0888494002665482,0.44113106003793723
2014-11-04,0.07380455078860162,0.0017057569296375266,0.3907776475185619,0.0004764173415912339,0.341646737273659,0.0009208103130755065,8.240626287597858e-05,0.016286644951140065,0.03050640634533252,0.02223210315695865,0.7760962359332557,0.29418686749823486,0.0040228497867889615,0.04498830304120928,0.0888494002665482,0.44113106003793723
2014-11-05,0.07380455078860162,0.0017057569296375266,0.3907776475185619,0.0004764173415912339,0.341646737273659,0.0009208103130755065,8.240626287597858e-05,0.016286644951140065,0.03050640634533252,0.02223210315695865,0.7733952049497294,0.29418686749823486,0.0040228497867889615,0.04498830304120928,0.0888494002665482,0.44113106003793723
2014-11-06,0.07380455078860162,0.0017057569296375266,0.3907776475185619,0.0004764173415912339,0.341646737273659,0.0009208103130755065,8.240626287597858e-05,0.016286644951140065,0.03050640634533252,0.02223210315695865,0.771962328238382,0.29418686749823486,0.0040228497867889615,0.04498830304120928,0.0888494002665482,0.44113106003793723
2014-11-07,0.07380455078860162,0.0017057569296375266,0.3907776475185619,0.0004764173415912339,0.341646737273659,0.0009208103130755065,8.240626287597858e-05,0.016286644951140065,0.03050640634533252,0.02223210315695865,0.7762167197081425,0.29418686749823486,0.0040228497867889615,0.04498830304120928,0.0888494002665482,0.44113106003793723
2014-11-08,0.07347754526216788,0.0017032874025987874,0.3917727717923604,0.0004775549188156638,0.341646737273659,0.0009176838082813531,8.23045267489712e-05,0.016261484673550698,0.03050640634533252,0.022281639928698752,0.7753440589261485,0.2944120591179415,0.004048582995951417,0.04506128334534967,0.08879575201122379,0.44281096399946857
2014-11-09,0.07347754526216788,0.0017032874025987874,0.3917727717923604,0.0004775549188156638,0.341646737273659,0.0009176838082813531,8.23045267489712e-05,0.016261484673550698,0.03050640634533252,0.022281639928698752,0.7753440589261485,0.2944120591179415,0.004048582995951417,0.04506128334534967,0.08879575201122379,0.44281096399946857
2014-11-10,0.07347754526216788,0.0017032874025987874,0.3917727717923604,0.0004775549188156638,0.341646737273659,0.0009176838082813531,8.23045267489712e-05,0.016261484673550698,0.03050640634533252,0.022281639928698752,0.7753440589261485,0.2944120591179415,0.004048582995951417,0.04506128334534967,0.08879575201122379,0.44281096399946857
2014-11-11,0.07352562735741543,0.0016933367486806664,0.38993955936829794,0.0004743833017077799,0.34153005464480873,0.0009133254011631126,8.19672131147541e-05,0.016258047733628146,0.03045066991473812,0.022271714922048998,0.773874013310633,0.29584923522972695,0.004058441723151044,0.045205912933411696,0.08910273545397843,0.4433999911320002
2014-11-12,0.07378276877218094,0.001683586798167591,0.38960532980091167,0.00047281323877068556,0.34071550255536626,0.0009157509157509158,8.198737394441256e-05,0.01628903259435422,0.030469226081657527,0.02229654403567447,0.7755545214828602,0.2947678703021371,0.004060419035244438,0.045009564532463145,0.0892578212165841,0.4443457009553432
2014-11-13,0.07354293068578782,0.0016799946522410229,0.3854604324866052,0.0004697040864255519,0.3407735559720566,0.0009160445029809095,8.19672131147541e-05,0.016242995208316416,0.030515715593530664,0.02230151650312221,0.7742215202613771,0.2945421342523048,0.004083632799738648,0.04517425970681905,0.08915278112100708,0.44595076703531933
2014-11-14,0.07399733609590055,0.0016857720551960206,0.38424591738712777,0.0004633920296570899,0.34071550255536626,0.0009062896337449766,8.19000819000819e-05,0.016173378618793467,0.030422878004259205,0.02221235006663705,0.7714561234329798,0.29537734455767245,0.004061738424045492,0.04513246378119781,0.09031384059607135,0.44603033006244425
2014-11-15,0.07361114178242019,0.0016782747899060097,0.38513383400731754,0.0004636068613815484,0.34118048447628796,0.0009082734712238392,8.195377806916898e-05,0.016188826471969047,0.030515715593530664,0.022251891410769917,0.770398218839318,0.29507229271171437,0.004063553984314682,0.04501361661902726,0.08998227349212205,0.4483500717360115
2014-11-16,0.07361114178242019,0.0016782747899060097,0.38513383400731754,0.0004636068613815484,0.34118048447628796,0.0009082734712238392,8.195377806916898e-05,0.016188826471969047,0.030515715593530664,0.022251891410769917,0.770398218839318,0.29507229271171437,0.004063553984314682,0.04501361661902726,0.08998227349212205,0.4483500717360115
2014-11-17,0.07361114178242019,0.0016782747899060097,0.38513383400731754,0.0004636068613815484,0.34118048447628796,0.0009082734712238392,8.195377806916898e-05,0.016188826471969047,0.030515715593530664,0.022251891410769917,0.770398218839318,0.29507229271171437,0.004063553984314682,0.04501361661902726,0.08998227349212205,0.4483500717360115
2014-11-18,0.073728369939469,0.0016745931580109095,0.38501520810071993,0.00046515953890688584,0.34153005464480873,0.0009122006841505131,8.233841086867023e-05,0.016203516163007373,0.030543677458766034,0.022237046920169003,0.7707366701092905,0.29735355337496283,0.004100545372534547,0.045247845071378474,0.09071611299599035,0.4503693028283192
2014-11-19,0.07340311522821029,0.0016646414084411105,0.3870718018192375,0.00046511627906976747,0.3414134516899966,0.0009023642349018335,8.233841086867023e-05,0.016145177435500015,0.030534351145038167,0.022163120567375887,0.7636210912145394,0.29740661432310256,0.004112856790326561,0.04535250232431575,0.09049773755656108,0.44816922870075737
2014-11-20,0.07325577988103261,0.001667778574642381,0.38880248833592534,0.000462962962962963,0.3418803418803419,0.0008991592698977787,8.216926869350862e-05,0.016149088383960723,0.03050640634533252,0.02223210315695865,0.769390565732883,0.2978051758539563,0.0041201432112338504,0.04536278890426183,0.09128001971648426,0.4503693028283192
2014-11-21,0.07336326554567596,0.001683785092312339,0.397630124458229,0.00046728971962616824,0.3423485107839781,0.0009001386699626625,8.233841086867023e-05,0.01621271076523995,0.03059039461609055,0.022271714922048998,0.769852573232226,0.29523781405922467,0.004078802463596688,0.04479885314935938,0.09140350075407888,0.4503287399801855
2014-11-22,0.07323217528853476,0.0016789228031295121,0.39254170755642787,0.00046522447080716444,0.3435245620061834,0.0008960573476702509,8.231807704972011e-05,0.016167364557903414,0.030469226081657527,0.022237046920169003,0.7676128774736325,0.2964719833975689,0.004071163945772096,0.04513042693383879,0.09080672696233337,0.4485914229319935
2014-11-23,0.07323217528853476,0.0016789228031295121,0.39254170755642787,0.00046522447080716444,0.3435245620061834,0.0008960573476702509,8.231807704972011e-05,0.016167364557903414,0.030469226081657527,0.022237046920169003,0.7676128774736325,0.2964719833975689,0.004071163945772096,0.04513042693383879,0.09080672696233337,0.4485914229319935
2014-11-24,0.07323217528853476,0.0016789228031295121,0.39254170755642787,0.00046522447080716444,0.3435245620061834,0.0008960573476702509,8.231807704972011e-05,0.016167364557903414,0.030469226081657527,0.022237046920169003,0.7676128774736325,0.2964719833975689,0.004071163945772096,0.04513042693383879,0.09080672696233337,0.4485914229319935
2014-11-25,0.0731288164101064,0.0016700902961040032,0.39603960396039606,0.00046125461254612545,0.34281796366129585,0.0009002115659217998,8.224360555966774e-05,0.016170763260025874,0.030487804878048783,0.022251891410769917,0.7691775184794899,0.29889111396718177,0.0040766408479412965,0.04526218118451129,0.09127668702136787,0.45069406886605373
2014-11-26,0.07290011226617289,0.0016701182164787526,0.40008001600320064,0.0004621072088724584,0.34317089910775567,0.0009038731125570229,8.216926869350862e-05,0.01618437237003949,0.030543677458766034,0.022246941045606226,0.7706356973867743,0.2993743076969134,0.004074315514993481,0.045366699028245305,0.09133087348847405,0.4525706010137581
2014-11-27,0.07267389045137754,0.0016646967200580408,0.3952412948104818,0.00046249191708657653,0.34317089910775567,0.0009082652134423251,8.225713580653122e-05,0.016167364557903414,0.030515715593530664,0.022251891410769917,0.7698881352539475,0.2982937596945472,0.004059265108209251,0.04515182300485382,0.09119428029473992,0.45330915684496825
2014-11-28,0.07183908045977011,0.001644899167681021,0.3896964264837691,0.00045116174148432213,0.3427004797806717,0.0009011444940589571,8.197393228953193e-05,0.016069419893941828,0.03045994517209869,0.022266755733689605,0.7676069852235655,0.29873039581777444,0.0040749797911564705,0.04513246378119781,0.09080177971488242,0.4504910352283989
2014-11-29,0.07152922326416458,0.0016341738701187044,0.39184952978056425,0.0004410143329658214,0.3421727972626176,0.0009032607877022995,8.149959250203749e-05,0.016142571188738943,0.030525030525030528,0.022326412145568207,0.7664597225415805,0.2987839493262422,0.0040738175744490165,0.04523761054941078,0.09096532401848416,0.45175280086736536
2014-11-30,0.07152922326416458,0.0016341738701187044,0.39184952978056425,0.0004410143329658214,0.3421727972626176,0.0009032607877022995,8.149959250203749e-05,0.016142571188738943,0.030525030525030528,0.022326412145568207,0.7664597225415805,0.2987839493262422,0.0040738175744490165,0.04523761054941078,0.09096532401848416,0.45175280086736536
2014-12-01,0.07152922326416458,0.0016341738701187044,0.39184952978056425,0.0004410143329658214,0.3421727972626176,0.0009032607877022995,8.149959250203749e-05,0.016142571188738943,0.030525030525030528,0.022326412145568207,0.7664597225415805,0.2987839493262422,0.0040738175744490165,0.04523761054941078,0.09096532401848416,0.45175280086736536
2014-12-02,0.07091142453960758,0.0016286113928337385,0.3886060700268138,0.0004351610095735422,0.3402517863218782,0.0008968609865470852,8.151952392598027e-05,0.01618437237003949,0.030441400304414,0.022336385972749607,0.7627066935139423,0.2976367640931008,0.004033071183706393,0.04486578400714263,0.08993695419510923,0.44849082836256005
2014-12-03,0.07094060143441897,0.0016419283344912758,0.3913434821743044,0.0004363001745200698,0.33999728002175983,0.000898069151324652,8.13206473123526e-05,0.016166580444904294,0.03045066991473812,0.02243158366980709,0.7620266861745498,0.29648956356736245,0.004010587952193791,0.04461079313529115,0.0892020873288435,0.44674767691208006
2014-12-04,0.07065739641625686,0.001640904520393309,0.3871017690550846,0.0004363001745200698,0.33999728002175983,0.0008971023996188392,8.126777732629012e-05,0.01622849724115547,0.030422878004259205,0.022446689113355782,0.7626019980172348,0.297849526419253,0.004036815759728726,0.04485612398232668,0.08929448427970604,0.44776787713249455
2014-12-05,0.06969855375500958,0.0016331863732351197,0.38620476576680957,0.0004313691750360015,0.3388681802778719,0.0008917504089411319,8.133387555917039e-05,0.016136840406648378,0.030303030303030304,0.022396416573348264,0.7564582624153713,0.29581422866439877,0.0040099446627636535,0.04453351146737921,0.088261253309797,0.44245829830538475
2014-12-06,0.06956183003262449,0.001636393442526377,0.3828483920367534,0.00043047783039173483,0.3383522246658772,0.000898069151324652,8.099133392726978e-05,0.016175994823681657,0.030303030303030304,0.02239140170174653,0.7581960998392624,0.2961558964638986,0.004025278912582172,0.04461099214846538,0.08673026886383348,0.44103378318779224
2014-12-07,0.06956183003262449,0.001636393442526377,0.3828483920367534,0.00043047783039173483,0.3383522246658772,0.000898069151324652,8.099133392726978e-05,0.016175994823681657,0.030303030303030304,0.02239140170174653,0.7581960998392624,0.2961558964638986,0.004025278912582172,0.04461099214846538,0.08673026886383348,0.44103378318779224
2014-12-08,0.06956183003262449,0.001636393442526377,0.3828483920367534,0.00043047783039173483,0.3383522246658772,0.000898069151324652,8.099133392726978e-05,0.016175994823681657,0.030303030303030304,0.02239140170174653,0.7581960998392624,0.2961558964638986,0.004025278912582172,0.04461099214846538,0.08673026886383348,0.44103378318779224
2014-12-09,0.06942274983512096,0.0016294606219739184,0.3860556692275026,0.00042517006802721087,0.33738191632928477,0.0009051821679112921,8.112273870365864e-05,0.016162138574176137,0.030395136778115502,0.02247696111485727,0.7600112481664728,0.297849526419253,0.0040462895524803755,0.044862161010295866,0.08745310327336966,0.44155958846646354
2014-12-10,0.06871718754294824,0.001624431501768405,0.38211692777990064,0.0004224757076468103,0.3382949932341001,0.0009056330785017696,8.107012565869477e-05,0.016100985380305275,0.030525030525030528,0.022446689113355782,0.7626717918211077,0.29809813390568174,0.004057453377527657,0.04509074512456319,0.08669793572215045,0.4415400918403391
2014-12-11,0.06769518213388753,0.001620692955797447,0.37788610512791443,0.0004154549231408392,0.33681374200067365,0.0009088430015067253,8.099133392726978e-05,0.016006914987274502,0.030478512648582746,0.02249718785151856,0.761695839617324,0.2972828348891135,0.004031445273130417,0.04493776120073698,0.08607037113544035,0.4390393818325504
2014-12-12,0.06775297266167553,0.0016171547778837912,0.3765769158350593,0.0004158004158004158,0.3374957813027337,0.0009090909090909091,8.028904054596547e-05,0.01597444089456869,0.030487804878048783,0.02247191011235955,0.7617886798202179,0.2982848620432513,0.004036326942482341,0.045207956600361664,0.08637443316778233,0.43508527671423597
2014-12-13,0.06802721088435375,0.0016153000705789212,0.37102997922232117,0.0004170141784820684,0.33755274261603374,0.0009090909090909091,7.877116975187081e-05,0.01583080040526849,0.030349013657056143,0.022381378692927483,0.7625147737237409,0.2976101901729115,0.004030307915524746,0.04516303856923494,0.0854678939856243,0.4241241835609466
2014-12-14,0.06802721088435375,0.0016153000705789212,0.37102997922232117,0.0004170141784820684,0.33755274261603374,0.0009090909090909091,7.877116975187081e-05,0.01583080040526849,0.030349013657056143,0.022381378692927483,0.7625147737237409,0.2976101901729115,0.004030307915524746,0.04516303856923494,0.0854678939856243,0.4241241835609466
2014-12-15,0.06802721088435375,0.0016153000705789212,0.37102997922232117,0.0004170141784820684,0.33755274261603374,0.0009090909090909091,7.877116975187081e-05,0.01583080040526849,0.030349013657056143,0.022381378692927483,0.7625147737237409,0.2976101901729115,0.004030307915524746,0.04516303856923494,0.0854678939856243,0.4241241835609466
2014-12-16,0.06785595537792374,0.001612045149773664,0.3632401017072285,0.00040749796251018743,0.33670033670033667,0.0009258830181064294,7.877116975187081e-05,0.015710178624730963,0.03031221582297666,0.02231644722160232,0.7680491551459293,0.2969209299563526,0.004010587952193791,0.045394706977166466,0.08588556607176598,0.42390843577787196
2014-12-17,0.06862994049784159,0.001622849697779135,0.3683241252302026,0.0004123711340206186,0.33704078193461406,0.0009147457425331936,7.902015013828527e-05,0.01574356875216474,0.030376670716889428,0.022341376228775692,0.762479889592912,0.2914517210224127,0.003929736314693284,0.04472772000447277,0.08595791500481365,0.428027222531353
2014-12-18,0.06878430617270363,0.0016286910475527458,0.37629350893697083,0.0004313319716758097,0.33967391304347827,0.0009119927040583675,7.961783439490445e-05,0.015877300223869933,0.030432136335970784,0.022361359570661897,0.7611161006499931,0.2891176130449867,0.003907471084713974,0.04454977992408717,0.08658683360608187,0.43088590141330574
2014-12-19,0.0683938390829754,0.001637197145337216,0.3765060240963855,0.0004347826086956522,0.34071550255536626,0.0009115354399737732,8.016032064128256e-05,0.015809026954390955,0.030441400304414,0.022371364653243846,0.759780271545469,0.2876456205954264,0.0038910505836575876,0.04425757911042266,0.08647302473993239,0.43243243243243246
2014-12-20,0.06818491749624983,0.0016437906351209218,0.37567151282918215,0.0004329004329004329,0.33687047330301495,0.0009124087591240876,8.039877793857533e-05,0.015817028613004762,0.030432136335970784,0.022426553038797935,0.7584088582154639,0.28696051423324154,0.0039000039000038995,0.0443449147469014,0.08650668696690254,0.4322828859205464
2014-12-21,0.06818491749624983,0.0016437906351209218,0.37567151282918215,0.0004329004329004329,0.33687047330301495,0.0009124087591240876,8.039877793857533e-05,0.015817028613004762,0.030432136335970784,0.022426553038797935,0.7584088582154639,0.28696051423324154,0.0039000039000038995,0.0443449147469014,0.08650668696690254,0.4322828859205464
2014-12-22,0.06818491749624983,0.0016437906351209218,0.37567151282918215,0.0004329004329004329,0.33687047330301495,0.0009124087591240876,8.039877793857533e-05,0.015817028613004762,0.030432136335970784,0.022426553038797935,0.7584088582154639,0.28696051423324154,0.0039000039000038995,0.0443449147469014,0.08650668696690254,0.4322828859205464
2014-12-23,0.06784490654364124,0.0016394786189117367,0.36948087936449286,0.00042735042735042735,0.33783783783783783,0.0009082652134423251,8.035355564483728e-05,0.015764665079690383,0.030395136778115502,0.02238638907544213,0.7546600256584409,0.2832700696844372,0.0038529704919098985,0.043972473231756924,0.08592394012819853,0.43097875274748954
2014-12-24,0.06803646754660497,0.0016440608302507192,0.3709886848451122,0.000425531914893617,0.3356267830172848,0.0009062075215224287,8.022462896109105e-05,0.015744312367157363,0.030432136335970784,0.02241147467503362,0.7560693466804775,0.2808988764044944,0.0038544557508479803,0.04407519227802631,0.08594757198109154,0.4323015735777278
2014-12-25,0.06791955607778148,0.0016441959611279847,0.3709886848451122,0.000425531914893617,0.3356267830172848,0.0009062075215224287,8.022462896109105e-05,0.0157448081495127,0.03041362530413625,0.02240645305848084,0.7564353739438271,0.28080422329551835,0.0038613018819483405,0.044129458178512486,0.08606592649969877,0.43138777447047155
2014-12-26,0.06782419967444384,0.0016474464579901153,0.3748125937031484,0.000425531914893617,0.3356267830172848,0.0009062075215224287,8.022462896109105e-05,0.015744312367157363,0.03041362530413625,0.02241147467503362,0.7557150954090308,0.2785360147067016,0.003847485668115886,0.043884671084390224,0.08578168561012224,0.4316298342541436
2014-12-27,0.06792094002580995,0.0016474464579901153,0.376548555936288,0.0004182350480970305,0.33495226930162453,0.0009108297493245331,8.035355564483728e-05,0.015778345798226515,0.03045066991473812,0.022351363433169423,0.757099702459817,0.2843898415948582,0.0038645847942268973,0.04391222823819749,0.08650893204723388,0.43023706062040185
2014-12-30,0.06792094002580995,0.0016474464579901153,0.376548555936288,0.0004182350480970305,0.33495226930162453,0.0009108297493245331,8.035355564483728e-05,0.015778345798226515,0.03045066991473812,0.022351363433169423,0.757099702459817,0.2843898415948582,0.0038645847942268973,0.04391222823819749,0.08650893204723388,0.43023706062040185
2014-12-31,0.06786102062975027,0.0016490764627613303,0.37629350893697083,0.0004182350480970305,0.33495226930162453,0.0009165902841429881,8.077544426494346e-05,0.01586596433331218,0.030422878004259205,0.022336385972749607,0.7548594074353651,0.283245999150262,0.003875218131184582,0.04381352961794602,0.08653513326410524,0.4287245444801715
2015-01-01,0.06789419368855576,0.0016496205600524487,0.37629350893697083,0.0004182350480970305,0.33495226930162453,0.0009165902841429881,8.077544426494346e-05,0.01586596433331218,0.030422878004259205,0.022336385972749607,0.7563438339068941,0.2824858757062147,0.0038361210616894687,0.04373114094546727,0.08661008141347654,0.4293503928556095
2015-01-02,0.06738998584810298,0.0016309754864384388,0.3700962250185048,0.0004177109440267335,0.33704078193461406,0.000905346027552124,7.977662544874351e-05,0.0158052789631737,0.030358227079538558,0.02229654403567447,0.7516253899056711,0.2795638803466592,0.003773300270670148,0.04349717268377556,0.08542992610311391,0.42651198498677817
2015-01-03,0.06694650304941321,0.0016200365603370789,0.3694945314809341,0.0004116920543433512,0.335345405767941,0.0009015507077871759,7.920792079207921e-05,0.015788310335027946,0.030349013657056143,0.02221235006663705,0.7494510271226326,0.27833444667112,0.003757420765107809,0.04310121890247056,0.08548469823901521,0.4292398162853587
2015-01-04,0.06694650304941321,0.0016200365603370789,0.3694945314809341,0.0004116920543433512,0.335345405767941,0.0009015507077871759,7.920792079207921e-05,0.015788310335027946,0.030349013657056143,0.02221235006663705,0.7494510271226326,0.27833444667112,0.003757420765107809,0.04310121890247056,0.08548469823901521,0.4292398162853587
2015-01-05,0.06694650304941321,0.0016200365603370789,0.3694945314809341,0.0004116920543433512,0.335345405767941,0.0009015507077871759,7.920792079207921e-05,0.015788310335027946,0.030349013657056143,0.02221235006663705,0.7494510271226326,0.27833444667112,0.003757420765107809,0.04310121890247056,0.08548469823901521,0.4292398162853587
2015-01-06,0.0671672868446152,0.0016233766233766235,0.37035665345727936,0.0004068348250610252,0.3352329869259135,0.0009107468123861566,7.902015013828527e-05,0.015731185502139443,0.030441400304414,0.022222222222222223,0.7495802350683618,0.27495188342040144,0.0037171958857035122,0.042958094378933345,0.08535554853743267,0.43044077134986225
2015-01-07,0.0679962194102008,0.0016297262591175444,0.37065866043960116,0.00041118421052631577,0.33478406427854035,0.0009099181073703367,7.851142341210646e-05,0.015804529578177105,0.030422878004259205,0.022123893805309734,0.7470938050981681,0.27567195037904896,0.003724672090112035,0.0425043566965614,0.08565750702391557,0.4309973278165676
2015-01-08,0.06819933301052315,0.0016324397912945317,0.374251497005988,0.0004144218814753419,0.3342245989304813,0.00091207586807596,7.889546351084812e-05,0.015957107295589457,0.030441400304414,0.022246941045606226,0.7479823176980096,0.2754138092483957,0.003735524701698741,0.04232607159031749,0.08637965586345103,0.4352557127312296
2015-01-09,0.06863559304584171,0.0016286910475527458,0.3802570537683474,0.0004138558868133948,0.3351206434316354,0.000916842436822336,7.905138339920949e-05,0.016100466913540494,0.03045066991473812,0.022281639928698752,0.7500750075007501,0.2779553603691247,0.003742514829995702,0.04210171775008421,0.08709663371510691,0.43586279039358417
2015-01-10,0.06825146570022592,0.0016227180527383367,0.3750234389649353,0.00041425020712510354,0.33428046130703665,0.0009224241476325827,7.939658594680428e-05,0.016111361732293612,0.03041362530413625,0.022271714922048998,0.7493724006144854,0.27684726336480164,0.0037291169451073984,0.04182315497151843,0.08680254157841741,0.43784754148605454
2015-01-11,0.06825146570022592,0.0016227180527383367,0.3750234389649353,0.00041425020712510354,0.33428046130703665,0.0009224241476325827,7.939658594680428e-05,0.016111361732293612,0.03041362530413625,0.022271714922048998,0.7493724006144854,0.27684726336480164,0.0037291169451073984,0.04182315497151843,0.08680254157841741,0.43784754148605454
2015-01-12,0.06825146570022592,0.0016227180527383367,0.3750234389649353,0.00041425020712510354,0.33428046130703665,0.0009224241476325827,7.939658594680428e-05,0.016111361732293612,0.03041362530413625,0.022271714922048998,0.7493724006144854,0.27684726336480164,0.0037291169451073984,0.04182315497151843,0.08680254157841741,0.43784754148605454
2015-01-13,0.06846782696810769,0.001615561136565354,0.3784581614502517,0.0004098360655737705,0.33500837520938026,0.0009280742459396752,7.939658594680428e-05,0.01613605925160957,0.03045994517209869,0.0223563603845294,0.7501762914284856,0.2751561511157582,0.0037032922267896166,0.041916418661189586,0.08681309141418526,0.438288920056101
2015-01-14,0.06904456135990168,0.0015991555946730336,0.3816065636328945,0.0004095004095004095,0.3341129301703976,0.0009247271883719773,7.92895654931811e-05,0.016106171885066356,0.030534351145038167,0.02241147467503362,0.7499175090740019,0.2769776202082872,0.003691807878318012,0.0420769166035513,0.08747146243538045,0.4384234293480644
2015-01-15,0.06828315659376302,0.0015999487504416256,0.37965072133637057,0.00041407867494824016,0.33366700033366703,0.0009276437847866419,7.964954201513341e-05,0.016114736926919667,0.030534351145038167,0.022446689113355782,0.7541535004034722,0.26973808432012514,0.0036041232467427103,0.04174493842621582,0.08658683360608187,0.43357613596947625
2015-01-16,0.06871482659813509,0.0015931177060201098,0.38138825324180015,0.0004170141784820684,0.3327787021630616,0.0009295407636391168,7.945967421533571e-05,0.016231131309852296,0.030693677102516883,0.022426553038797935,0.7544322897019993,0.26798874447273213,0.0036179451381311554,0.04157658406785299,0.08657633868663694,0.43029259896729777
2015-01-17,0.06838074398249452,0.0015923566878980893,0.37708812549492815,0.00042517006802721087,0.33178500331785005,0.0009275577576766118,7.925186241876684e-05,0.016223758071319642,0.030693677102516883,0.022446689113355782,0.7512414264572206,0.26808932736387764,0.0036298959537513506,0.041578312752068525,0.08604148920609518,0.4288716387185315
2015-01-18,0.06838074398249452,0.0015923566878980893,0.37708812549492815,0.00042517006802721087,0.33178500331785005,0.0009275577576766118,7.925186241876684e-05,0.016223758071319642,0.030693677102516883,0.022446689113355782,0.7512414264572206,0.26808932736387764,0.0036298959537513506,0.041578312752068525,0.08604148920609518,0.4288716387185315
2015-01-19,0.06838074398249452,0.0015923566878980893,0.37708812549492815,0.00042517006802721087,0.33178500331785005,0.0009275577576766118,7.925186241876684e-05,0.016223758071319642,0.030693677102516883,0.022446689113355782,0.7512414264572206,0.26808932736387764,0.0036298959537513506,0.041578312752068525,0.08604148920609518,0.4288716387185315
2015-01-20,0.06826264736198999,0.0015917230401910067,0.3824384274131865,0.00042091084222344385,0.33222591362126247,0.000919794008452631,7.94912559618442e-05,0.01622112639501687,0.03059039461609055,0.022446689113355782,0.747753002228304,0.2667876103833738,0.0036593846254394783,0.04149894177698468,0.08635429439906046,0.4268214605830381
2015-01-21,0.06777088020819215,0.0015932193349848325,0.38483740619588225,0.0004219409282700422,0.33233632436025257,0.0009242144177449168,8.016032064128256e-05,0.016246161844264292,0.030721966205837177,0.02255299954894001,0.7491141724910293,0.27010966452379664,0.00368813145651208,0.041578312752068525,0.08683495280520315,0.4258581040797207
2015-01-22,0.06836204539239814,0.0016025641025641025,0.3883495145631068,0.00042158516020236085,0.3327787021630616,0.0009237875288683603,8.048289738430584e-05,0.016234293321211728,0.03067484662576687,0.022644927536231887,0.7468204120955034,0.2673725301462528,0.003641395382710655,0.04086970737289521,0.08771852878483521,0.4298117424568039
2015-01-23,0.06835643780931287,0.0016,0.38752179810114323,0.00041946308724832214,0.33167495854063017,0.0009293680297397769,8.019246190858059e-05,0.016272068993572534,0.030693677102516883,0.022696323195642305,0.7441860465116279,0.26732249786142,0.003624238778477864,0.04042527388123055,0.08776163938742375,0.42558624505255993
2015-01-24,0.06862852750631383,0.001604930294506956,0.38692203520990526,0.0004184975936388366,0.33167495854063017,0.0009250693802035153,8.010894816951053e-05,0.01626730434499699,0.03073140749846343,0.022701475595913737,0.7440420830202157,0.266794728136172,0.003615851894706393,0.04050714951188884,0.08733548178618526,0.42462845010615713
2015-01-25,0.06862852750631383,0.001604930294506956,0.38692203520990526,0.0004184975936388366,0.33167495854063017,0.0009250693802035153,8.010894816951053e-05,0.01626730434499699,0.03073140749846343,0.022701475595913737,0.7440420830202157,0.266794728136172,0.003615851894706393,0.04050714951188884,0.08733548178618526,0.42462845010615713
2015-01-26,0.06862852750631383,0.001604930294506956,0.38692203520990526,0.0004184975936388366,0.33167495854063017,0.0009250693802035153,8.010894816951053e-05,0.01626730434499699,0.03073140749846343,0.022701475595913737,0.7440420830202157,0.266794728136172,0.003615851894706393,0.04050714951188884,0.08733548178618526,0.42462845010615713
2015-01-27,0.06859181013786954,0.0016051364365971107,0.38872691933916426,0.0004192872117400419,0.327653997378768,0.0009293680297397769,8.017317405596088e-05,0.016301778524036973,0.03076923076923077,0.02271178741766977,0.7471775368545319,0.2687088539567379,0.0036556389565212564,0.04076142338890474,0.08644760842691286,0.4231729507849858
2015-01-28,0.06789281083026118,0.0016073293704949169,0.38819875776397517,0.00042319085907744394,0.3299241174529858,0.0009219139357386345,8.009611533840609e-05,0.01629965281739499,0.030721966205837177,0.022665457842248413,0.7391310775052847,0.2658019244059327,0.003612455616918733,0.04068679306697046,0.08640727203601455,0.4187604690117253
2015-01-29,0.06761690963676197,0.0015945402686076433,0.3830096901451607,0.00041459369817578774,0.328515111695138,0.0009088430015067253,7.958615200955034e-05,0.016187254156077503,0.030525030525030528,0.022732439190725165,0.7393004738916038,0.2690631222084701,0.003647771078727253,0.04086803710817769,0.08660483081746301,0.4142673681594101
2015-01-30,0.06685609226140732,0.0015802031641924952,0.37181632273656817,0.00040766408479412964,0.3270111183780249,0.0009078529278256923,7.895775759968417e-05,0.01609528408176404,0.030515715593530664,0.022629554197782304,0.7393715341959335,0.26933850463262227,0.0036408650695405223,0.040736516213133456,0.08581628449814638,0.40956749672346
2015-01-31,0.0672779994214092,0.0015881838612504132,0.36845983787767134,0.0004158004158004158,0.32658393207054215,0.0009097525886896193,7.885191610156126e-05,0.01619485651357129,0.030721966205837177,0.022665457842248413,0.7398638650488311,0.27089259108763375,0.0036519009477376818,0.04084133142740454,0.08700191404210893,0.41157344528131046
2015-02-01,0.0672779994214092,0.0015881838612504132,0.36845983787767134,0.0004158004158004158,0.32658393207054215,0.0009097525886896193,7.885191610156126e-05,0.01619485651357129,0.030721966205837177,0.022665457842248413,0.7398638650488311,0.27089259108763375,0.0036519009477376818,0.04084133142740454,0.08700191404210893,0.41157344528131046
